tourney_date,tourney_name,surface,round,best_of,winner_name,loser_name,score
2020-02-24,Doha,Hard,R32,3,Maria Sakkari,Tereza Martincova,3-6 7-6(5) 6-0
2020-02-24,Doha,Hard,R32,3,Aryna Sabalenka,Anett Kontaveit,7-5 2-6 7-5
2020-02-24,Doha,Hard,R64,3,Elena Rybakina,Sorana Cirstea,3-6 6-3 6-1
2020-02-24,Doha,Hard,R64,3,Garbine Muguruza,Darya Kasatkina,7-5 5-7 6-3
2020-02-24,Doha,Hard,R64,3,Ons Jabeur,Katerina Siniakova,6-3 6-2
2020-02-24,Doha,Hard,R64,3,Jennifer Brady,Alison Riske,7-6(10) 1-6 7-6(3)
2020-02-24,Doha,Hard,R64,3,Jelena Ostapenko,Jil Belen Teichmann,7-5 2-6 7-5
2020-02-24,Doha,Hard,R64,3,Carla Suarez Navarro,Shuai Zhang,7-5 6-0
2020-02-24,Doha,Hard,R64,3,Amanda Anisimova,Ekaterina Alexandrova,6-3 7-6(4)
2020-02-24,Doha,Hard,R64,3,Iga Swiatek,Donna Vekic,6-4 7-5
2020-02-24,Doha,Hard,R64,3,Elise Mertens,Qiang Wang,6-1 6-2
2020-02-24,Doha,Hard,R64,3,Veronika Kudermetova,Kristina Mladenovic,7-6(6) 0-6 6-3
2020-02-24,Doha,Hard,R64,3,Karolina Muchova,Magda Linette,6-3 6-1
2020-02-24,Doha,Hard,R64,3,Vera Zvonareva,Su Wei Hsieh,6-4 6-4
2020-02-24,Doha,Hard,R64,3,Saisai Zheng,Marketa Vondrousova,1-6 6-3 6-2
2020-02-24,Doha,Hard,R64,3,Anett Kontaveit,Anastasija Sevastova,6-4 7-6(3)
2020-02-17,Dubai,Hard,F,3,Simona Halep,Elena Rybakina,3-6 6-3 7-6(5)
2020-02-17,Dubai,Hard,SF,3,Simona Halep,Jennifer Brady,6-2 6-0
2020-02-17,Dubai,Hard,SF,3,Elena Rybakina,Petra Martic,7-6(5) 7-6(2)
2020-02-17,Dubai,Hard,QF,3,Simona Halep,Aryna Sabalenka,3-6 6-2 6-2
2020-02-17,Dubai,Hard,QF,3,Jennifer Brady,Garbine Muguruza,6-7(5) 6-3 6-4
2020-02-17,Dubai,Hard,QF,3,Petra Martic,Anett Kontaveit,7-6(4) 6-1
2020-02-17,Dubai,Hard,QF,3,Elena Rybakina,Karolina Pliskova,7-6(1) 6-3
2020-02-17,Dubai,Hard,R16,3,Simona Halep,Ons Jabeur,1-6 6-2 7-6(7)
2020-02-17,Dubai,Hard,R16,3,Aryna Sabalenka,Elise Mertens,6-4 6-3
2020-02-17,Dubai,Hard,R16,3,Jennifer Brady,Marketa Vondrousova,4-6 6-4 6-1
2020-02-17,Dubai,Hard,R16,3,Garbine Muguruza,Veronika Kudermetova,7-5 4-6 6-4
2020-02-17,Dubai,Hard,R16,3,Anett Kontaveit,Anastasia Pavlyuchenkova,7-6(5) 7-5
2020-02-17,Dubai,Hard,R16,3,Elena Rybakina,Katerina Siniakova,6-3 6-3
2020-02-17,Dubai,Hard,R16,3,Karolina Pliskova,Kristina Mladenovic,6-1 6-2
2020-02-17,Dubai,Hard,R32,3,Ons Jabeur,Alison Riske,7-6(3) 1-6 6-3
2020-02-17,Dubai,Hard,R32,3,Elise Mertens,Qiang Wang,6-3 6-0
2020-02-17,Dubai,Hard,R32,3,Aryna Sabalenka,Maria Sakkari,6-2 4-6 6-1
2020-02-17,Dubai,Hard,R32,3,Jennifer Brady,Elina Svitolina,6-2 6-1
2020-02-17,Dubai,Hard,R32,3,Marketa Vondrousova,Anastasija Sevastova,6-3 6-2
2020-02-17,Dubai,Hard,R32,3,Veronika Kudermetova,Dayana Yastremska,5-7 6-3 7-6(2)
2020-02-17,Dubai,Hard,R32,3,Petra Martic,Su Wei Hsieh,6-4 6-3
2020-02-17,Dubai,Hard,R32,3,Anett Kontaveit,Sorana Cirstea,6-1 6-3
2020-02-17,Dubai,Hard,R32,3,Anastasia Pavlyuchenkova,Belinda Bencic,1-6 6-1 6-1
2020-02-17,Dubai,Hard,R32,3,Elena Rybakina,Sofia Kenin,6-7(2) 6-3 6-3
2020-02-17,Dubai,Hard,R32,3,Katerina Siniakova,Karolina Muchova,6-4 4-6 6-0
2020-02-17,Dubai,Hard,R32,3,Kristina Mladenovic,Aliaksandra Sasnovich,6-4 6-3
2020-02-10,St. Petersburg,Hard,F,3,Kiki Bertens,Elena Rybakina,6-1 6-3
2020-02-10,St. Petersburg,Hard,SF,3,Elena Rybakina,Maria Sakkari,3-6 7-5 6-1
2020-02-10,St. Petersburg,Hard,SF,3,Kiki Bertens,Ekaterina Alexandrova,6-1 4-6 6-1
2020-02-10,St. Petersburg,Hard,QF,3,Maria Sakkari,Belinda Bencic,2-6 6-4 6-3
2020-02-10,St. Petersburg,Hard,QF,3,Elena Rybakina,Oceane Dodin,6-7(5) 7-5 6-2
2020-02-10,St. Petersburg,Hard,QF,3,Ekaterina Alexandrova,Petra Kvitova,W/O
2020-02-10,St. Petersburg,Hard,QF,3,Kiki Bertens,Anastasia Potapova,6-4 7-6(3)
2020-02-10,St. Petersburg,Hard,R16,3,Belinda Bencic,Svetlana Kuznetsova,7-6(4) 6-4
2020-02-10,St. Petersburg,Hard,R16,3,Maria Sakkari,Alize Cornet,6-2 6-4
2020-02-10,St. Petersburg,Hard,R16,3,Oceane Dodin,Johanna Konta,6-3 6-4
2020-02-10,St. Petersburg,Hard,R16,3,Elena Rybakina,Fiona Ferro,6-3 6-4
2020-02-10,St. Petersburg,Hard,R16,3,Ekaterina Alexandrova,Donna Vekic,6-1 7-5
2020-02-10,St. Petersburg,Hard,R16,3,Petra Kvitova,Alison Van Uytvanck,7-6(1) 1-6 6-2
2020-02-10,St. Petersburg,Hard,R16,3,Anastasia Potapova,Ajla Tomljanovic,7-6(2) 6-3
2020-02-10,St. Petersburg,Hard,R16,3,Kiki Bertens,Veronika Kudermetova,6-1 6-2
2020-02-10,St. Petersburg,Hard,R32,3,Svetlana Kuznetsova,Jennifer Brady,6-3 6-1
2020-02-10,St. Petersburg,Hard,R32,3,Alize Cornet,Jelena Ostapenko,6-1 6-2
2020-02-10,St. Petersburg,Hard,R32,3,Fiona Ferro,Caroline Garcia,7-5 3-6 6-3
2020-02-10,St. Petersburg,Hard,R32,3,Elena Rybakina,Katerina Siniakova,6-3 6-4
2020-02-10,St. Petersburg,Hard,R32,3,Ekaterina Alexandrova,Darya Kasatkina,6-4 3-6 6-4
2020-02-10,St. Petersburg,Hard,R32,3,Alison Van Uytvanck,Kristina Mladenovic,6-4 6-1
2020-02-10,St. Petersburg,Hard,R32,3,Ajla Tomljanovic,Marketa Vondrousova,3-6 6-3 6-4
2020-02-10,St. Petersburg,Hard,R32,3,Anastasia Potapova,Ludmilla Samsonova,6-2 6-4
2020-02-10,St. Petersburg,Hard,R32,3,Veronika Kudermetova,Yulia Putintseva,7-6(4) 1-6 7-5
2020-02-08,Fed Cup G1 PPO: UKR vs EST,Hard,RR,3,Anett Kontaveit,Elina Svitolina,6-3 6-7(5) 6-2
2020-02-07,Fed Cup G2 PPO: DEN vs TUN,Hard,RR,3,Ons Jabeur,Clara Tauson,6-4 6-4
2020-02-07,Fed Cup QLS R1: BEL vs KAZ,Hard,RR,3,Elise Mertens,Yulia Putintseva,6-1 7-6(1)
2020-02-07,Fed Cup QLS R1: BLR vs NED,Clay,RR,3,Kiki Bertens,Aliaksandra Sasnovich,6-7(5) 6-2 6-1
2020-02-07,Fed Cup QLS R1: BLR vs NED,Clay,RR,3,Kiki Bertens,Aryna Sabalenka,6-4 6-4
2020-02-07,Fed Cup QLS R1: ESP vs JPN,Clay,RR,3,Sara Sorribes Tormo,Naomi Osaka,6-0 6-3
2020-02-07,Fed Cup QLS R1: ROU vs RUS,Hard,RR,3,Ekaterina Alexandrova,Elena Gabriela Ruse,6-1 6-4
2020-02-07,Fed Cup QLS R1: ROU vs RUS,Hard,RR,3,Jaqueline Adina Cristian,Veronika Kudermetova,7-5 6-3
2020-02-07,Fed Cup QLS R1: SUI vs CAN,Hard,RR,3,Jil Belen Teichmann,Leylah Annie Fernandez,7-6(4) 6-4
2020-02-07,Fed Cup QLS R1: SUI vs CAN,Hard,RR,3,Leylah Annie Fernandez,Belinda Bencic,6-2 7-6(3)
2020-02-07,Fed Cup QLS R1: USA vs LAT,Hard,RR,3,Sofia Kenin,Anastasija Sevastova,6-2 6-2
2020-02-07,Fed Cup QLS R1: USA vs LAT,Hard,RR,3,Serena Williams,Jelena Ostapenko,7-6(4) 7-6(3)
2020-02-07,Fed Cup QLS R1: USA vs LAT,Hard,RR,3,Jelena Ostapenko,Sofia Kenin,6-3 2-6 6-2
2020-02-07,Fed Cup QLS R1: USA vs LAT,Hard,RR,3,Anastasija Sevastova,Serena Williams,7-6(5) 3-6 7-6(4)
2020-02-06,Fed Cup G1 RR: ITA vs EST,Hard,RR,3,Anett Kontaveit,Camila Giorgi,6-3 4-6 7-6(4)
2020-02-06,Fed Cup G1 RR: POL vs SLO,Hard,RR,3,Magda Linette,Tamara Zidansek,7-5 6-4
2020-01-20,Australian Open,Hard,F,3,Sofia Kenin,Garbine Muguruza,4-6 6-2 6-2
2020-01-20,Australian Open,Hard,SF,3,Sofia Kenin,Ashleigh Barty,7-6(6) 7-5
2020-01-20,Australian Open,Hard,SF,3,Garbine Muguruza,Simona Halep,7-6(8) 7-5
2020-01-20,Australian Open,Hard,QF,3,Ashleigh Barty,Petra Kvitova,7-6(6) 6-2
2020-01-20,Australian Open,Hard,QF,3,Sofia Kenin,Ons Jabeur,6-4 6-4
2020-01-20,Australian Open,Hard,QF,3,Simona Halep,Anett Kontaveit,6-1 6-1
2020-01-20,Australian Open,Hard,QF,3,Garbine Muguruza,Anastasia Pavlyuchenkova,7-5 6-3
2020-01-20,Australian Open,Hard,R16,3,Ashleigh Barty,Alison Riske,6-3 1-6 6-4
2020-01-20,Australian Open,Hard,R16,3,Petra Kvitova,Maria Sakkari,6-7(4) 6-3 6-2
2020-01-20,Australian Open,Hard,R16,3,Sofia Kenin,Cori Gauff,6-7(5) 6-3 6-0
2020-01-20,Australian Open,Hard,R16,3,Ons Jabeur,Qiang Wang,7-6(4) 6-1
2020-01-20,Australian Open,Hard,R16,3,Anett Kontaveit,Iga Swiatek,6-7(4) 7-5 7-5
2020-01-20,Australian Open,Hard,R16,3,Simona Halep,Elise Mertens,6-4 6-4
2020-01-20,Australian Open,Hard,R16,3,Garbine Muguruza,Kiki Bertens,6-3 6-3
2020-01-20,Australian Open,Hard,R16,3,Anastasia Pavlyuchenkova,Angelique Kerber,6-7(5) 7-6(4) 6-2
2020-01-20,Australian Open,Hard,R32,3,Ashleigh Barty,Elena Rybakina,6-3 6-2
2020-01-20,Australian Open,Hard,R32,3,Maria Sakkari,Madison Keys,6-4 6-4
2020-01-20,Australian Open,Hard,R32,3,Petra Kvitova,Ekaterina Alexandrova,6-1 6-2
2020-01-20,Australian Open,Hard,R32,3,Cori Gauff,Naomi Osaka,6-3 6-4
2020-01-20,Australian Open,Hard,R32,3,Sofia Kenin,Shuai Zhang,7-5 7-6(7)
2020-01-20,Australian Open,Hard,R32,3,Qiang Wang,Serena Williams,6-4 6-7(2) 7-5
2020-01-20,Australian Open,Hard,R32,3,Anett Kontaveit,Belinda Bencic,6-0 6-1
2020-01-20,Australian Open,Hard,R32,3,Iga Swiatek,Donna Vekic,7-5 6-3
2020-01-20,Australian Open,Hard,R32,3,Simona Halep,Yulia Putintseva,6-1 6-4
2020-01-20,Australian Open,Hard,R32,3,Garbine Muguruza,Elina Svitolina,6-1 6-2
2020-01-20,Australian Open,Hard,R32,3,Angelique Kerber,Camila Giorgi,6-2 6-7(4) 6-3
2020-01-20,Australian Open,Hard,R32,3,Anastasia Pavlyuchenkova,Karolina Pliskova,7-6(4) 7-6(3)
2020-01-20,Australian Open,Hard,R64,3,Elena Rybakina,Greetje Minnen,6-3 6-4
2020-01-20,Australian Open,Hard,R64,3,Ekaterina Alexandrova,Barbora Krejcikova,6-1 6-3
2020-01-20,Australian Open,Hard,R64,3,Petra Kvitova,Paula Badosa,7-5 7-5
2020-01-20,Australian Open,Hard,R64,3,Naomi Osaka,Saisai Zheng,6-2 6-4
2020-01-20,Australian Open,Hard,R64,3,Cori Gauff,Sorana Cirstea,4-6 6-3 7-5
2020-01-20,Australian Open,Hard,R64,3,Sofia Kenin,Ann Li,6-1 6-3
2020-01-20,Australian Open,Hard,R64,3,Ons Jabeur,Caroline Garcia,1-6 6-2 6-3
2020-01-20,Australian Open,Hard,R64,3,Qiang Wang,Fiona Ferro,6-1 6-2
2020-01-20,Australian Open,Hard,R64,3,Serena Williams,Tamara Zidansek,6-2 6-3
2020-01-20,Australian Open,Hard,R64,3,Belinda Bencic,Jelena Ostapenko,7-5 7-5
2020-01-20,Australian Open,Hard,R64,3,Anett Kontaveit,Sara Sorribes Tormo,6-2 4-6 6-1
2020-01-20,Australian Open,Hard,R64,3,Donna Vekic,Alize Cornet,6-4 6-2
2020-01-20,Australian Open,Hard,R64,3,Iga Swiatek,Carla Suarez Navarro,6-3 7-5
2020-01-20,Australian Open,Hard,R64,3,Yulia Putintseva,Danielle Rose Collins,6-4 2-6 7-5
2020-01-20,Australian Open,Hard,R64,3,Garbine Muguruza,Ajla Tomljanovic,6-3 3-6 6-3
2020-01-20,Australian Open,Hard,R64,3,Camila Giorgi,Svetlana Kuznetsova,6-3 6-1
2020-01-20,Australian Open,Hard,R64,3,Karolina Pliskova,Laura Siegemund,6-3 6-3
2020-01-20,Australian Open,Hard,R128,3,Greetje Minnen,Aliaksandra Sasnovich,7-6(3) 4-6 7-5
2020-01-20,Australian Open,Hard,R128,3,Madison Keys,Darya Kasatkina,6-3 6-1
2020-01-20,Australian Open,Hard,R128,3,Maria Sakkari,Margarita Gasparyan,6-2 6-2
2020-01-20,Australian Open,Hard,R128,3,Ekaterina Alexandrova,Jil Belen Teichmann,6-4 4-6 6-2
2020-01-20,Australian Open,Hard,R128,3,Barbora Krejcikova,Kaia Kanepi,7-6(3) 2-6 6-3
2020-01-20,Australian Open,Hard,R128,3,Petra Kvitova,Katerina Siniakova,6-1 6-0
2020-01-20,Australian Open,Hard,R128,3,Shuai Zhang,Sloane Stephens,2-6 7-5 6-2
2020-01-20,Australian Open,Hard,R128,3,Ons Jabeur,Johanna Konta,6-4 6-2
2020-01-20,Australian Open,Hard,R128,3,Dayana Yastremska,Kaja Juvan,6-1 6-1
2020-01-20,Australian Open,Hard,R128,3,Fiona Ferro,Alison Van Uytvanck,6-2 6-1
2020-01-20,Australian Open,Hard,R128,3,Serena Williams,Anastasia Potapova,6-0 6-3
2020-01-20,Australian Open,Hard,R128,3,Belinda Bencic,Anna Karolina Schmiedlova,6-3 7-5
2020-01-20,Australian Open,Hard,R128,3,Jelena Ostapenko,Ludmilla Samsonova,6-1 6-4
2020-01-20,Australian Open,Hard,R128,3,Sara Sorribes Tormo,Veronika Kudermetova,2-6 6-1 6-1
2020-01-20,Australian Open,Hard,R128,3,Carla Suarez Navarro,Aryna Sabalenka,7-6(6) 7-6(6)
2020-01-20,Australian Open,Hard,R128,3,Yulia Putintseva,Su Wei Hsieh,6-1 6-3
2020-01-20,Australian Open,Hard,R128,3,Simona Halep,Jennifer Brady,7-6(5) 6-1
2020-01-20,Australian Open,Hard,R128,3,Elina Svitolina,Katie Boulter,6-4 7-5
2020-01-20,Australian Open,Hard,R128,3,Garbine Muguruza,Shelby Rogers,0-6 6-1 6-0
2020-01-20,Australian Open,Hard,R128,3,Ajla Tomljanovic,Anastasija Sevastova,6-1 6-1
2020-01-20,Australian Open,Hard,R128,3,Kiki Bertens,Irina Camelia Begu,6-1 6-4
2020-01-20,Australian Open,Hard,R128,3,Svetlana Kuznetsova,Marketa Vondrousova,6-2 4-6 6-4
2020-01-20,Australian Open,Hard,R128,3,Karolina Pliskova,Kristina Mladenovic,6-1 7-5
2020-01-13,Adelaide,Hard,F,3,Ashleigh Barty,Dayana Yastremska,6-2 7-5
2020-01-13,Hobart,Hard,F,3,Elena Rybakina,Shuai Zhang,7-6(7) 6-3
2020-01-13,Adelaide,Hard,SF,3,Ashleigh Barty,Danielle Rose Collins,3-6 6-1 7-6(5)
2020-01-13,Adelaide,Hard,SF,3,Dayana Yastremska,Aryna Sabalenka,6-4 7-6(4)
2020-01-13,Hobart,Hard,SF,3,Shuai Zhang,Veronika Kudermetova,6-3 6-4
2020-01-13,Adelaide,Hard,QF,3,Ashleigh Barty,Marketa Vondrousova,6-3 6-3
2020-01-13,Adelaide,Hard,QF,3,Danielle Rose Collins,Belinda Bencic,6-3 6-1
2020-01-13,Adelaide,Hard,QF,3,Dayana Yastremska,Donna Vekic,6-4 6-3
2020-01-13,Adelaide,Hard,QF,3,Aryna Sabalenka,Simona Halep,6-4 6-2
2020-01-13,Hobart,Hard,QF,3,Veronika Kudermetova,Garbine Muguruza,W/O
2020-01-13,Adelaide,Hard,R16,3,Ashleigh Barty,Anastasia Pavlyuchenkova,4-6 6-3 7-5
2020-01-13,Adelaide,Hard,R16,3,Danielle Rose Collins,Sofia Kenin,6-3 6-1
2020-01-13,Adelaide,Hard,R16,3,Donna Vekic,Maria Sakkari,2-6 7-5 6-1
2020-01-13,Adelaide,Hard,R16,3,Dayana Yastremska,Angelique Kerber,6-3 2-0 RET
2020-01-13,Adelaide,Hard,R16,3,Simona Halep,Ajla Tomljanovic,6-4 7-5
2020-01-13,Hobart,Hard,R16,3,Elena Rybakina,Alize Cornet,7-5 6-3
2020-01-13,Hobart,Hard,R16,3,Garbine Muguruza,Ons Jabeur,3-6 6-3 7-6(4)
2020-01-13,Hobart,Hard,R32,3,Fiona Ferro,Rebecca Peterson,4-4 RET
2020-01-13,Hobart,Hard,R32,3,Elena Rybakina,Tamara Zidansek,6-1 6-4
2020-01-13,Adelaide,Hard,R32,3,Anastasia Pavlyuchenkova,Anett Kontaveit,6-2 6-4
2020-01-13,Adelaide,Hard,R32,3,Belinda Bencic,Darya Kasatkina,6-4 6-4
2020-01-13,Adelaide,Hard,R32,3,Danielle Rose Collins,Aliaksandra Sasnovich,6-3 6-2
2020-01-13,Adelaide,Hard,R32,3,Sofia Kenin,Viktorija Golubic,6-0 6-4
2020-01-13,Adelaide,Hard,R32,3,Donna Vekic,Anastasija Sevastova,4-6 6-1 6-3
2020-01-13,Adelaide,Hard,R32,3,Angelique Kerber,Qiang Wang,6-1 6-3
2020-01-13,Adelaide,Hard,R32,3,Aryna Sabalenka,Su Wei Hsieh,5-7 6-1 7-5
2020-01-13,Adelaide,Hard,R32,3,Ajla Tomljanovic,Yulia Putintseva,7-6(4) 6-2
2020-01-13,Hobart,Hard,R32,3,Alize Cornet,Alison Van Uytvanck,7-5 1-6 6-2
2020-01-13,Hobart,Hard,R32,3,Magda Linette,Svetlana Kuznetsova,7-6(2) 7-6(9)
2020-01-06,Auckland,Hard,F,3,Serena Williams,Jessica Pegula,6-3 6-4
2020-01-06,Brisbane,Hard,F,3,Karolina Pliskova,Madison Keys,6-4 4-6 7-5
2020-01-06,Shenzhen,Hard,F,3,Ekaterina Alexandrova,Elena Rybakina,6-2 6-4
2020-01-06,Auckland,Hard,SF,3,Serena Williams,Amanda Anisimova,6-1 6-1
2020-01-06,Brisbane,Hard,SF,3,Madison Keys,Petra Kvitova,3-6 6-2 6-3
2020-01-06,Brisbane,Hard,SF,3,Karolina Pliskova,Naomi Osaka,6-7(10) 7-6(3) 6-2
2020-01-06,Shenzhen,Hard,SF,3,Ekaterina Alexandrova,Garbine Muguruza,6-4 6-3
2020-01-06,Auckland,Hard,QF,3,Serena Williams,Laura Siegemund,6-4 6-3
2020-01-06,Auckland,Hard,QF,3,Amanda Anisimova,Eugenie Bouchard,6-2 3-6 6-4
2020-01-06,Auckland,Hard,QF,3,Jessica Pegula,Alize Cornet,6-0 3-2 RET
2020-01-06,Brisbane,Hard,QF,3,Petra Kvitova,Jennifer Brady,6-4 6-2
2020-01-06,Brisbane,Hard,QF,3,Madison Keys,Danielle Rose Collins,6-4 6-1
2020-01-06,Brisbane,Hard,QF,3,Naomi Osaka,Kiki Bertens,6-3 3-6 6-3
2020-01-06,Brisbane,Hard,QF,3,Karolina Pliskova,Alison Riske,7-6(6) 6-3
2020-01-06,Shenzhen,Hard,QF,3,Ekaterina Alexandrova,Qiang Wang,3-6 6-4 6-3
2020-01-06,Shenzhen,Hard,QF,3,Elena Rybakina,Elise Mertens,6-4 4-6 6-2
2020-01-06,Auckland,Hard,R16,3,Laura Siegemund,Cori Gauff,5-7 6-2 6-3
2020-01-06,Auckland,Hard,R16,3,Amanda Anisimova,Darya Kasatkina,6-2 6-4
2020-01-06,Auckland,Hard,R16,3,Eugenie Bouchard,Caroline Garcia,6-4 6-4
2020-01-06,Auckland,Hard,R16,3,Jessica Pegula,Tamara Zidansek,6-2 6-3
2020-01-06,Auckland,Hard,R16,3,Alize Cornet,Petra Martic,3-6 6-4 6-4
2020-01-06,Brisbane,Hard,R16,3,Jennifer Brady,Ashleigh Barty,6-4 7-6(4)
2020-01-06,Brisbane,Hard,R16,3,Petra Kvitova,Ludmilla Samsonova,6-3 6-2
2020-01-06,Brisbane,Hard,R16,3,Danielle Rose Collins,Yulia Putintseva,6-1 6-0
2020-01-06,Brisbane,Hard,R16,3,Kiki Bertens,Anett Kontaveit,6-3 2-6 7-5
2020-01-06,Brisbane,Hard,R16,3,Naomi Osaka,Sofia Kenin,6-7(3) 6-3 6-1
2020-01-06,Brisbane,Hard,R16,3,Karolina Pliskova,Ajla Tomljanovic,6-4 6-7(5) 6-1
2020-01-06,Shenzhen,Hard,R16,3,Garbine Muguruza,Shelby Rogers,6-1 7-6(2)
2020-01-06,Shenzhen,Hard,R16,3,Qiang Wang,Aliaksandra Sasnovich,6-4 0-6 7-6(5)
2020-01-06,Auckland,Hard,R32,3,Serena Williams,Camila Giorgi,6-3 6-2
2020-01-06,Auckland,Hard,R32,3,Darya Kasatkina,Carla Suarez Navarro,6-3 3-6 6-2
2020-01-06,Auckland,Hard,R32,3,Tamara Zidansek,Rebecca Peterson,7-6(7) 7-6(5)
2020-01-06,Brisbane,Hard,R32,3,Ludmilla Samsonova,Sloane Stephens,6-4 2-6 6-3
2020-01-06,Brisbane,Hard,R32,3,Petra Kvitova,Anastasia Pavlyuchenkova,2-6 6-1 6-0
2020-01-06,Brisbane,Hard,R32,3,Danielle Rose Collins,Elina Svitolina,6-1 6-1
2020-01-06,Brisbane,Hard,R32,3,Yulia Putintseva,Donna Vekic,6-3 3-6 7-5
2020-01-06,Brisbane,Hard,R32,3,Kiki Bertens,Dayana Yastremska,6-4 1-6 6-3
2020-01-06,Brisbane,Hard,R32,3,Anett Kontaveit,Su Wei Hsieh,6-4 6-1
2020-01-06,Brisbane,Hard,R32,3,Sofia Kenin,Anastasija Sevastova,7-6(1) 6-4
2020-01-06,Brisbane,Hard,R32,3,Naomi Osaka,Maria Sakkari,6-2 6-7(4) 6-3
2020-01-06,Brisbane,Hard,R32,3,Alison Riske,Karolina Muchova,6-4 6-2
2020-01-06,Shenzhen,Hard,R32,3,Qiang Wang,Ons Jabeur,6-0 6-3
2020-01-06,Shenzhen,Hard,R32,3,Ekaterina Alexandrova,Katerina Siniakova,6-4 6-4
2020-01-06,Shenzhen,Hard,R32,3,Elena Rybakina,Saisai Zheng,6-2 1-6 6-2
2020-01-06,Shenzhen,Hard,R32,3,Shuai Zhang,Magda Linette,6-4 6-2
2020-01-06,Shenzhen,Hard,R32,3,Aryna Sabalenka,Margarita Gasparyan,6-3 6-0
2019-12-16,Limoges,Hard,F,3,Ekaterina Alexandrova,Aliaksandra Sasnovich,6-1 6-3
2019-12-16,Limoges,Hard,SF,3,Aliaksandra Sasnovich,Greetje Minnen,2-6 6-2 6-2
2019-12-16,Limoges,Hard,QF,3,Greetje Minnen,Ludmilla Samsonova,7-5 6-2
2019-12-16,Limoges,Hard,QF,3,Aliaksandra Sasnovich,Jil Belen Teichmann,6-3 7-5
2019-12-16,Limoges,Hard,R16,3,Ludmilla Samsonova,Alize Cornet,6-4 3-6 6-3
2019-12-16,Limoges,Hard,R16,3,Jil Belen Teichmann,Jennifer Brady,7-5 7-6(12)
2019-12-16,Limoges,Hard,R16,3,Sorana Cirstea,Sara Sorribes Tormo,6-3 6-3
2019-12-16,Limoges,Hard,R16,3,Ekaterina Alexandrova,Oceane Dodin,6-3 6-4
2019-12-16,Limoges,Hard,R32,3,Ludmilla Samsonova,Camila Giorgi,6-4 4-6 6-4
2019-12-16,Limoges,Hard,R32,3,Jennifer Brady,Kaia Kanepi,6-2 6-3
2019-12-16,Limoges,Hard,R32,3,Sara Sorribes Tormo,Alison Van Uytvanck,6-4 6-4
2019-11-09,Fed Cup WG F: FRA vs AUS,Hard,RR,3,Kristina Mladenovic,Ajla Tomljanovic,6-1 6-1
2019-11-09,Fed Cup WG F: FRA vs AUS,Hard,RR,3,Ashleigh Barty,Caroline Garcia,6-0 6-0
2019-11-09,Fed Cup WG F: FRA vs AUS,Hard,RR,3,Kristina Mladenovic,Ashleigh Barty,2-6 6-4 7-6(1)
2019-10-28,Shenzhen Finals,Hard,F,3,Ashleigh Barty,Elina Svitolina,6-4 6-3
2019-10-28,Shenzhen Finals,Hard,SF,3,Elina Svitolina,Belinda Bencic,5-7 6-3 4-1 RET
2019-10-28,Shenzhen Finals,Hard,SF,3,Ashleigh Barty,Karolina Pliskova,4-6 6-2 6-3
2019-10-28,Shenzhen Finals,Hard,RR,3,Naomi Osaka,Petra Kvitova,7-6(1) 4-6 6-4
2019-10-28,Shenzhen Finals,Hard,RR,3,Simona Halep,Bianca Andreescu,3-6 7-6(6) 6-3
2019-10-28,Shenzhen Finals,Hard,RR,3,Karolina Pliskova,Bianca Andreescu,6-3 RET
2019-10-28,Shenzhen Finals,Hard,RR,3,Elina Svitolina,Simona Halep,7-5 6-3
2019-10-28,Shenzhen Finals,Hard,RR,3,Elina Svitolina,Sofia Kenin,7-5 7-6(10)
2019-10-28,Shenzhen Finals,Hard,RR,3,Elina Svitolina,Karolina Pliskova,7-6(12) 6-4
2019-10-28,Shenzhen Finals,Hard,RR,3,Karolina Pliskova,Simona Halep,6-0 2-6 6-4
2019-10-28,Shenzhen Finals,Hard,RR,3,Belinda Bencic,Petra Kvitova,6-3 1-6 6-4
2019-10-28,Shenzhen Finals,Hard,RR,3,Belinda Bencic,Kiki Bertens,7-5 1-0 RET
2019-10-28,Shenzhen Finals,Hard,RR,3,Ashleigh Barty,Belinda Bencic,5-7 6-1 6-2
2019-10-28,Shenzhen Finals,Hard,RR,3,Ashleigh Barty,Petra Kvitova,6-4 6-2
2019-10-28,Shenzhen Finals,Hard,RR,3,Kiki Bertens,Ashleigh Barty,3-6 6-3 6-4
2019-10-22,Zhuhai,Hard,F,3,Aryna Sabalenka,Kiki Bertens,6-4 6-2
2019-10-22,Zhuhai,Hard,SF,3,Aryna Sabalenka,Karolina Muchova,7-5 7-6(4)
2019-10-22,Zhuhai,Hard,SF,3,Kiki Bertens,Saisai Zheng,2-6 6-3 6-4
2019-10-22,Zhuhai,Hard,RR,3,Elise Mertens,Maria Sakkari,6-2 3-6 6-1
2019-10-22,Zhuhai,Hard,RR,3,Aryna Sabalenka,Maria Sakkari,6-3 6-4
2019-10-22,Zhuhai,Hard,RR,3,Aryna Sabalenka,Elise Mertens,6-4 3-6 7-5
2019-10-22,Zhuhai,Hard,RR,3,Petra Martic,Saisai Zheng,6-4 6-3
2019-10-22,Zhuhai,Hard,RR,3,Saisai Zheng,Madison Keys,6-4 6-2
2019-10-22,Zhuhai,Hard,RR,3,Madison Keys,Petra Martic,6-3 6-4
2019-10-22,Zhuhai,Hard,RR,3,Karolina Muchova,Alison Riske,2-6 6-2 7-5
