tourney_date,tourney_name,surface,round,best_of,winner_name,loser_name,score
2021-04-17,BJK Cup Playoffs: KAZ vs ARG,Clay,RR,3,Yulia Putintseva,Nadia Podoroska,2-6 6-4 6-0
2021-04-17,BJK Cup Playoffs: KAZ vs ARG,Clay,RR,3,Elena Rybakina,Nadia Podoroska,6-4 6-4
2021-04-12,Charleston 2,Clay,F,3,Astra Sharma,Ons Jabeur,2-6 7-5 6-1
2021-04-12,Charleston 2,Clay,SF,3,Ons Jabeur,Danka Kovinic,6-3 6-0
2021-04-12,Charleston 2,Clay,QF,3,Danka Kovinic,Shelby Rogers,7-5 6-1
2021-04-05,Charleston 1,Clay,F,3,Veronika Kudermetova,Danka Kovinic,6-4 6-2
2021-04-05,Charleston 1,Clay,SF,3,Veronika Kudermetova,Paula Badosa,6-3 6-3
2021-04-05,Charleston 1,Clay,SF,3,Danka Kovinic,Ons Jabeur,6-3 6-2
2021-04-05,Bogota,Clay,QF,3,Tamara Zidansek,Sara Errani,6-3 6-4
2021-04-05,Charleston 1,Clay,QF,3,Paula Badosa,Ashleigh Barty,6-4 6-3
2021-04-05,Charleston 1,Clay,QF,3,Danka Kovinic,Yulia Putintseva,6-7(2) 7-5 6-1
2021-04-05,Charleston 1,Clay,QF,3,Ons Jabeur,Cori Gauff,6-3 6-3
2021-04-05,Charleston 1,Clay,R16,3,Ashleigh Barty,Shelby Rogers,7-6(3) 4-6 6-4
2021-04-05,Charleston 1,Clay,R16,3,Yulia Putintseva,Garbine Muguruza,0-6 2-2 RET
2021-04-05,Charleston 1,Clay,R16,3,Danka Kovinic,Petra Kvitova,6-4 6-1
2021-04-05,Charleston 1,Clay,R16,3,Ons Jabeur,Alize Cornet,5-7 6-3 6-3
2021-04-05,Bogota,Clay,R32,3,Sara Errani,Sara Sorribes Tormo,7-5 7-5
2021-04-05,Charleston 1,Clay,R32,3,Shelby Rogers,Amanda Anisimova,1-6 7-5 6-4
2021-04-05,Charleston 1,Clay,R32,3,Paula Badosa,Belinda Bencic,6-2 6-7(2) 6-1
2021-04-05,Charleston 1,Clay,R32,3,Ajla Tomljanovic,Marie Bouzkova,4-6 7-5 7-5
2021-04-05,Charleston 1,Clay,R32,3,Yulia Putintseva,Zarina Diyas,6-2 6-2
2021-04-05,Charleston 1,Clay,R32,3,Danka Kovinic,Leylah Annie Fernandez,6-4 3-6 6-3
2021-04-05,Charleston 1,Clay,R32,3,Alize Cornet,Elise Mertens,7-5 6-3
2021-04-05,Charleston 1,Clay,R32,3,Cori Gauff,Ludmilla Samsonova,4-6 6-1 6-4
2021-04-05,Charleston 1,Clay,R64,3,Shelby Rogers,Kristina Mladenovic,6-4 6-3
2021-04-05,Charleston 1,Clay,R64,3,Amanda Anisimova,Magda Linette,5-7 6-2 6-3
2021-04-05,Charleston 1,Clay,R64,3,Anastasija Sevastova,Anastasia Potapova,6-3 6-3
2021-04-05,Charleston 1,Clay,R64,3,Leylah Annie Fernandez,Shuai Zhang,6-3 6-1
2021-04-05,Charleston 1,Clay,R64,3,Cori Gauff,Tsvetana Pironkova,6-3 6-0
2021-03-22,Miami,Hard,F,3,Ashleigh Barty,Bianca Andreescu,6-3 4-0 RET
2021-03-22,Miami,Hard,SF,3,Ashleigh Barty,Elina Svitolina,6-3 6-3
2021-03-22,Miami,Hard,SF,3,Bianca Andreescu,Maria Sakkari,7-6(7) 3-6 7-6(4)
2021-03-22,Miami,Hard,QF,3,Ashleigh Barty,Aryna Sabalenka,6-4 6-7(5) 6-3
2021-03-22,Miami,Hard,QF,3,Elina Svitolina,Anastasija Sevastova,6-3 6-2
2021-03-22,Miami,Hard,QF,3,Bianca Andreescu,Sara Sorribes Tormo,6-4 3-6 6-3
2021-03-22,Miami,Hard,QF,3,Maria Sakkari,Naomi Osaka,6-0 6-4
2021-03-22,Miami,Hard,R16,3,Ashleigh Barty,Victoria Azarenka,6-1 1-6 6-2
2021-03-22,Miami,Hard,R16,3,Aryna Sabalenka,Marketa Vondrousova,6-1 6-2
2021-03-22,Miami,Hard,R16,3,Anastasija Sevastova,Ana Konjuh,6-1 7-5
2021-03-22,Miami,Hard,R16,3,Elina Svitolina,Petra Kvitova,2-6 7-5 7-5
2021-03-22,Miami,Hard,R16,3,Bianca Andreescu,Garbine Muguruza,3-6 6-3 6-2
2021-03-22,Miami,Hard,R16,3,Sara Sorribes Tormo,Ons Jabeur,6-4 0-6 6-1
2021-03-22,Miami,Hard,R16,3,Maria Sakkari,Jessica Pegula,6-4 2-6 7-6(6)
2021-03-22,Miami,Hard,R16,3,Naomi Osaka,Elise Mertens,6-3 6-3
2021-03-22,Miami,Hard,R32,3,Ashleigh Barty,Jelena Ostapenko,6-3 6-2
2021-03-22,Miami,Hard,R32,3,Victoria Azarenka,Angelique Kerber,7-5 6-2
2021-03-22,Miami,Hard,R32,3,Marketa Vondrousova,Belinda Bencic,4-6 6-4 6-4
2021-03-22,Miami,Hard,R32,3,Aryna Sabalenka,Veronika Kudermetova,7-6(4) 6-4
2021-03-22,Miami,Hard,R32,3,Anastasija Sevastova,Simona Halep,W/O
2021-03-22,Miami,Hard,R32,3,Ana Konjuh,Iga Swiatek,6-4 2-6 6-2
2021-03-22,Miami,Hard,R32,3,Petra Kvitova,Johanna Konta,6-1 6-2
2021-03-22,Miami,Hard,R32,3,Elina Svitolina,Ekaterina Alexandrova,7-6(1) 6-4
2021-03-22,Miami,Hard,R32,3,Bianca Andreescu,Amanda Anisimova,7-6(4) 6-7(2) 6-4
2021-03-22,Miami,Hard,R32,3,Sara Sorribes Tormo,Elena Rybakina,6-1 3-6 6-2
2021-03-22,Miami,Hard,R32,3,Ons Jabeur,Sofia Kenin,6-4 4-6 6-4
2021-03-22,Miami,Hard,R32,3,Jessica Pegula,Karolina Pliskova,6-1 4-6 6-4
2021-03-22,Miami,Hard,R32,3,Maria Sakkari,Ludmilla Samsonova,6-0 6-1
2021-03-22,Miami,Hard,R32,3,Elise Mertens,Anett Kontaveit,6-2 0-6 6-2
2021-03-22,Miami,Hard,R64,3,Victoria Azarenka,Laura Siegemund,W/O
2021-03-22,Miami,Hard,R64,3,Belinda Bencic,Zarina Diyas,6-2 6-1
2021-03-22,Miami,Hard,R64,3,Marketa Vondrousova,Qiang Wang,6-4 6-4
2021-03-22,Miami,Hard,R64,3,Veronika Kudermetova,Danielle Rose Collins,6-3 6-2
2021-03-22,Miami,Hard,R64,3,Aryna Sabalenka,Tsvetana Pironkova,0-6 6-3 7-6(9)
2021-03-22,Miami,Hard,R64,3,Simona Halep,Caroline Garcia,3-6 6-4 6-0
2021-03-22,Miami,Hard,R64,3,Anastasija Sevastova,Cori Gauff,1-6 6-2 6-3
2021-03-22,Miami,Hard,R64,3,Ana Konjuh,Madison Keys,6-4 6-2
2021-03-22,Miami,Hard,R64,3,Iga Swiatek,Barbora Krejcikova,6-4 6-2
2021-03-22,Miami,Hard,R64,3,Petra Kvitova,Alize Cornet,6-0 6-4
2021-03-22,Miami,Hard,R64,3,Johanna Konta,Magda Linette,6-4 7-5
2021-03-22,Miami,Hard,R64,3,Ekaterina Alexandrova,Nadia Podoroska,6-0 6-4
2021-03-22,Miami,Hard,R64,3,Elina Svitolina,Shelby Rogers,3-6 7-5 6-3
2021-03-22,Miami,Hard,R64,3,Sara Sorribes Tormo,Jennifer Brady,3-6 6-4 6-1
2021-03-22,Miami,Hard,R64,3,Elena Rybakina,Kaia Kanepi,6-4 6-0
2021-03-22,Miami,Hard,R64,3,Ons Jabeur,Paula Badosa,7-6(6) 5-7 7-5
2021-03-22,Miami,Hard,R64,3,Sofia Kenin,Andrea Petkovic,6-7(6) 6-1 6-3
2021-03-22,Miami,Hard,R64,3,Karolina Pliskova,Saisai Zheng,6-2 6-1
2021-03-22,Miami,Hard,R64,3,Ludmilla Samsonova,Kiki Bertens,6-2 6-1
2021-03-22,Miami,Hard,R64,3,Elise Mertens,Katie Boulter,6-4 6-1
2021-03-22,Miami,Hard,R64,3,Anett Kontaveit,Sorana Cirstea,6-3 4-6 6-3
2021-03-22,Miami,Hard,R64,3,Naomi Osaka,Ajla Tomljanovic,7-6(3) 6-4
2021-03-22,Miami,Hard,R128,3,Zarina Diyas,Venus Williams,6-2 7-6(10)
2021-03-22,Miami,Hard,R128,3,Danielle Rose Collins,Kristina Mladenovic,6-3 6-3
2021-03-22,Miami,Hard,R128,3,Tsvetana Pironkova,Marta Kostyuk,7-6(4) 3-6 6-3
2021-03-22,Miami,Hard,R128,3,Ana Konjuh,Katerina Siniakova,7-6(3) 7-5
2021-03-22,Miami,Hard,R128,3,Alize Cornet,Svetlana Kuznetsova,2-6 6-2 6-1
2021-03-22,Miami,Hard,R128,3,Paula Badosa,Jil Belen Teichmann,5-6 RET
2021-03-22,Miami,Hard,R128,3,Andrea Petkovic,Shuai Zhang,7-5 6-1
2021-03-22,Miami,Hard,R128,3,Saisai Zheng,Fiona Ferro,2-6 6-4 6-3
2021-03-22,Miami,Hard,R128,3,Ludmilla Samsonova,Camila Giorgi,6-2 6-4
2021-03-22,Miami,Hard,R128,3,Ajla Tomljanovic,Anastasia Potapova,7-5 6-0
2021-03-15,Monterrey,Hard,F,3,Leylah Annie Fernandez,Viktorija Golubic,6-1 6-4
2021-03-15,St. Petersburg,Hard,F,3,Darya Kasatkina,Margarita Gasparyan,6-3 2-1 RET
2021-03-15,Monterrey,Hard,SF,3,Leylah Annie Fernandez,Sara Sorribes Tormo,7-5 7-5
2021-03-15,St. Petersburg,Hard,SF,3,Margarita Gasparyan,Vera Zvonareva,6-3 7-6(9)
2021-03-15,St. Petersburg,Hard,SF,3,Darya Kasatkina,Svetlana Kuznetsova,1-6 6-0 6-2
2021-03-15,Monterrey,Hard,QF,3,Sara Sorribes Tormo,Anna Karolina Schmiedlova,6-3 7-5
2021-03-15,St. Petersburg,Hard,QF,3,Margarita Gasparyan,Ekaterina Alexandrova,6-2 7-5
2021-03-15,St. Petersburg,Hard,QF,3,Darya Kasatkina,Veronika Kudermetova,1-6 6-1 6-2
2021-03-15,Monterrey,Hard,R16,3,Sara Sorribes Tormo,Kaja Juvan,W/O
2021-03-15,St. Petersburg,Hard,R16,3,Margarita Gasparyan,Katerina Siniakova,6-4 6-4
2021-03-15,St. Petersburg,Hard,R16,3,Vera Zvonareva,Fiona Ferro,6-7(6) 7-5 7-6(2)
2021-03-15,St. Petersburg,Hard,R16,3,Darya Kasatkina,Aliaksandra Sasnovich,5-7 6-3 7-6(2)
2021-03-15,Monterrey,Hard,R32,3,Anna Karolina Schmiedlova,Katie Boulter,6-4 6-0
2021-03-15,St. Petersburg,Hard,R32,3,Margarita Gasparyan,Kristina Mladenovic,6-7(1) 6-1 6-1
2021-03-15,St. Petersburg,Hard,R32,3,Jelena Ostapenko,Paula Badosa,6-2 6-2
2021-03-08,Guadalajara,Hard,F,3,Sara Sorribes Tormo,Eugenie Bouchard,6-2 7-5
2021-03-08,Guadalajara,Hard,SF,3,Sara Sorribes Tormo,Marie Bouzkova,6-3 7-6(3)
2021-03-08,Guadalajara,Hard,QF,3,Sara Sorribes Tormo,Astra Sharma,6-3 6-3
2021-03-08,Guadalajara,Hard,QF,3,Marie Bouzkova,Anna Karolina Schmiedlova,6-4 6-2
2021-03-08,Guadalajara,Hard,R16,3,Eugenie Bouchard,Kaja Juvan,6-4 6-3
2021-03-08,Guadalajara,Hard,R16,3,Astra Sharma,Leylah Annie Fernandez,6-4 6-4
2021-03-07,Dubai,Hard,F,3,Garbine Muguruza,Barbora Krejcikova,7-6(6) 6-3
2021-03-07,Dubai,Hard,SF,3,Barbora Krejcikova,Jil Belen Teichmann,7-5 6-2
2021-03-07,Dubai,Hard,SF,3,Garbine Muguruza,Elise Mertens,6-4 7-6(5)
2021-03-07,Dubai,Hard,QF,3,Barbora Krejcikova,Anastasia Potapova,6-0 6-2
2021-03-07,Dubai,Hard,QF,3,Jil Belen Teichmann,Cori Gauff,6-3 6-3
2021-03-07,Dubai,Hard,QF,3,Garbine Muguruza,Aryna Sabalenka,3-6 6-3 6-2
2021-03-07,Dubai,Hard,QF,3,Elise Mertens,Jessica Pegula,5-7 7-5 6-0
2021-03-07,Dubai,Hard,R16,3,Barbora Krejcikova,Svetlana Kuznetsova,6-3 6-2
2021-03-07,Dubai,Hard,R16,3,Anastasia Potapova,Belinda Bencic,6-1 2-6 7-5
2021-03-07,Dubai,Hard,R16,3,Jil Belen Teichmann,Ons Jabeur,6-3 6-3
2021-03-07,Dubai,Hard,R16,3,Garbine Muguruza,Iga Swiatek,6-0 6-4
2021-03-07,Dubai,Hard,R16,3,Aryna Sabalenka,Anett Kontaveit,6-3 6-2
2021-03-07,Dubai,Hard,R16,3,Elise Mertens,Caroline Garcia,6-4 6-2
2021-03-07,Dubai,Hard,R16,3,Jessica Pegula,Karolina Pliskova,6-0 6-2
2021-03-07,Dubai,Hard,R32,3,Svetlana Kuznetsova,Elina Svitolina,2-6 6-4 6-1
2021-03-07,Dubai,Hard,R32,3,Barbora Krejcikova,Jelena Ostapenko,6-3 6-1
2021-03-07,Dubai,Hard,R32,3,Anastasia Potapova,Madison Keys,6-4 6-3
2021-03-07,Dubai,Hard,R32,3,Belinda Bencic,Veronika Kudermetova,6-4 5-7 6-4
2021-03-07,Dubai,Hard,R32,3,Jil Belen Teichmann,Petra Kvitova,6-2 3-4
2021-03-07,Dubai,Hard,R32,3,Ons Jabeur,Elena Rybakina,7-6(6) 4-6 6-2
2021-03-07,Dubai,Hard,R32,3,Cori Gauff,Marketa Vondrousova,3-6 6-0 6-4
2021-03-07,Dubai,Hard,R32,3,Garbine Muguruza,Amanda Anisimova,6-4 6-2
2021-03-07,Dubai,Hard,R32,3,Anett Kontaveit,Sorana Cirstea,6-4 7-5
2021-03-07,Dubai,Hard,R32,3,Aryna Sabalenka,Alize Cornet,6-2 6-4
2021-03-07,Dubai,Hard,R32,3,Elise Mertens,Shelby Rogers,6-3 6-3
2021-03-07,Dubai,Hard,R32,3,Jessica Pegula,Kristina Mladenovic,6-1 6-2
2021-03-07,Dubai,Hard,R32,3,Karolina Pliskova,Anastasija Sevastova,6-3 6-7(5) 6-2
2021-03-07,Dubai,Hard,R64,3,Svetlana Kuznetsova,Qiang Wang,6-4 1-6 7-5
2021-03-07,Dubai,Hard,R64,3,Jelena Ostapenko,Patricia Maria Tig,6-3 6-3
2021-03-07,Dubai,Hard,R64,3,Barbora Krejcikova,Maria Sakkari,6-2 7-6(4)
2021-03-07,Dubai,Hard,R64,3,Anastasia Potapova,Laura Siegemund,6-3 6-2
2021-03-07,Dubai,Hard,R64,3,Veronika Kudermetova,Anastasia Pavlyuchenkova,7-6(3) 6-2
2021-03-07,Dubai,Hard,R64,3,Ons Jabeur,Katerina Siniakova,6-2 6-3
2021-03-07,Dubai,Hard,R64,3,Elena Rybakina,Saisai Zheng,6-0 6-4
2021-03-07,Dubai,Hard,R64,3,Cori Gauff,Ekaterina Alexandrova,7-6(3) 2-6 7-6(8)
2021-03-07,Dubai,Hard,R64,3,Amanda Anisimova,Ana Konjuh,6-2 6-2
2021-03-07,Dubai,Hard,R64,3,Garbine Muguruza,Irina Camelia Begu,6-3 7-5
2021-03-07,Dubai,Hard,R64,3,Alize Cornet,Darya Kasatkina,6-4 3-6 6-1
2021-03-07,Dubai,Hard,R64,3,Caroline Garcia,Angelique Kerber,3-6 6-2 6-4
2021-03-07,Dubai,Hard,R64,3,Shelby Rogers,Kaia Kanepi,7-6(4) 6-2
2021-03-07,Dubai,Hard,R64,3,Kristina Mladenovic,Petra Martic,7-6(2) 6-4
2021-03-01,Doha,Hard,F,3,Petra Kvitova,Garbine Muguruza,6-2 6-1
2021-03-01,Doha,Hard,SF,3,Garbine Muguruza,Victoria Azarenka,W/O
2021-03-01,Doha,Hard,SF,3,Petra Kvitova,Jessica Pegula,6-4 6-4
2021-03-01,Lyon,Hard,SF,3,Viktorija Golubic,Fiona Ferro,4-6 6-0 7-6(4)
2021-03-01,Doha,Hard,QF,3,Victoria Azarenka,Elina Svitolina,6-2 6-4
2021-03-01,Doha,Hard,QF,3,Garbine Muguruza,Maria Sakkari,6-3 6-1
2021-03-01,Doha,Hard,QF,3,Petra Kvitova,Anett Kontaveit,6-3 3-6 6-2
2021-03-01,Doha,Hard,QF,3,Jessica Pegula,Karolina Pliskova,6-3 6-1
2021-03-01,Lyon,Hard,QF,3,Paula Badosa,Kristina Mladenovic,7-5 6-7(5) 6-2
2021-03-01,Doha,Hard,R16,3,Victoria Azarenka,Laura Siegemund,6-4 6-2
2021-03-01,Doha,Hard,R16,3,Garbine Muguruza,Aryna Sabalenka,6-2 6-7(5) 6-3
2021-03-01,Doha,Hard,R16,3,Maria Sakkari,Madison Keys,6-2 6-2
2021-03-01,Doha,Hard,R16,3,Anett Kontaveit,Angelique Kerber,6-1 6-4
2021-03-01,Doha,Hard,R16,3,Petra Kvitova,Anastasia Pavlyuchenkova,6-1 6-3
2021-03-01,Doha,Hard,R16,3,Jessica Pegula,Jelena Ostapenko,6-2 7-5
2021-03-01,Doha,Hard,R16,3,Karolina Pliskova,Ons Jabeur,6-4 4-6 7-5
2021-03-01,Lyon,Hard,R16,3,Kristina Mladenovic,Margarita Gasparyan,6-4 6-2
2021-03-01,Lyon,Hard,R16,3,Viktorija Golubic,Caroline Garcia,6-1 6-2
2021-03-01,Doha,Hard,R32,3,Laura Siegemund,Elena Rybakina,7-6(7) 7-6(5)
2021-03-01,Doha,Hard,R32,3,Victoria Azarenka,Svetlana Kuznetsova,6-2 6-3
2021-03-01,Doha,Hard,R32,3,Garbine Muguruza,Veronika Kudermetova,6-2 7-6(4)
2021-03-01,Doha,Hard,R32,3,Madison Keys,Belinda Bencic,6-4 6-1
2021-03-01,Doha,Hard,R32,3,Anett Kontaveit,Jennifer Brady,6-1 6-2
2021-03-01,Doha,Hard,R32,3,Jelena Ostapenko,Kiki Bertens,6-0 6-2
2021-03-01,Doha,Hard,R32,3,Jessica Pegula,Qiang Wang,6-3 6-1
2021-03-01,Lyon,Hard,R32,3,Caroline Garcia,Oceane Dodin,6-2 2-6 6-3
2021-03-01,Lyon,Hard,R32,3,Aliaksandra Sasnovich,Eugenie Bouchard,7-6(7) 6-2
2021-02-22,Adelaide,Hard,F,3,Iga Swiatek,Belinda Bencic,6-2 6-2
2021-02-22,Adelaide,Hard,SF,3,Iga Swiatek,Jil Belen Teichmann,6-3 6-2
2021-02-22,Adelaide,Hard,SF,3,Belinda Bencic,Cori Gauff,7-6(2) 6-7(4) 6-2
2021-02-22,Adelaide,Hard,QF,3,Iga Swiatek,Danielle Rose Collins,6-2 3-0
2021-02-22,Adelaide,Hard,QF,3,Jil Belen Teichmann,Anastasija Sevastova,6-4 6-7(8) 7-5
2021-02-22,Adelaide,Hard,QF,3,Cori Gauff,Shelby Rogers,2-6 6-4 6-4
2021-02-22,Adelaide,Hard,R16,3,Danielle Rose Collins,Ashleigh Barty,6-3 6-4
2021-02-22,Adelaide,Hard,R16,3,Jil Belen Teichmann,Qiang Wang,3-6 6-3 6-3
2021-02-22,Adelaide,Hard,R16,3,Cori Gauff,Petra Martic,5-7 6-3 6-4
2021-02-22,Adelaide,Hard,R16,3,Shelby Rogers,Johanna Konta,6-2 6-2
2021-02-22,Adelaide,Hard,R32,3,Danielle Rose Collins,Saisai Zheng,7-6(5) 6-1
2021-02-22,Adelaide,Hard,R32,3,Anastasija Sevastova,Caroline Garcia,6-2 6-4
2021-02-22,Adelaide,Hard,R32,3,Jil Belen Teichmann,Kristina Mladenovic,6-2 7-6(5)
2021-02-22,Adelaide,Hard,R32,3,Petra Martic,Ludmilla Samsonova,4-6 6-0 7-5
2021-02-22,Adelaide,Hard,R32,3,Shelby Rogers,Veronika Kudermetova,6-3 7-6(4)
2021-02-22,Adelaide,Hard,R32,3,Yulia Putintseva,Laura Siegemund,6-4 6-4
2021-02-13,Phillip Island Trophy,Hard,F,3,Darya Kasatkina,Marie Bouzkova,4-6 6-2 6-2
2021-02-13,Phillip Island Trophy,Hard,SF,3,Darya Kasatkina,Danielle Rose Collins,6-2 6-7(6) 6-1
2021-02-13,Phillip Island Trophy,Hard,SF,3,Marie Bouzkova,Bianca Andreescu,6-7(9) 6-2 7-5
2021-02-13,Phillip Island Trophy,Hard,QF,3,Danielle Rose Collins,Rebecca Peterson,6-1 6-2
2021-02-13,Phillip Island Trophy,Hard,QF,3,Darya Kasatkina,Petra Martic,6-0 6-4
2021-02-13,Phillip Island Trophy,Hard,QF,3,Marie Bouzkova,Jil Belen Teichmann,6-3 4-6 6-2
2021-02-13,Phillip Island Trophy,Hard,QF,3,Bianca Andreescu,Irina Camelia Begu,6-3 4-6 7-6(5)
2021-02-13,Phillip Island Trophy,Hard,R16,3,Darya Kasatkina,Anastasia Pavlyuchenkova,2-6 6-1 6-4
2021-02-13,Phillip Island Trophy,Hard,R16,3,Jil Belen Teichmann,Patricia Maria Tig,6-3 3-3 RET
2021-02-13,Phillip Island Trophy,Hard,R16,3,Irina Camelia Begu,Qiang Wang,6-7(2) 6-2 6-1
2021-02-13,Phillip Island Trophy,Hard,R16,3,Bianca Andreescu,Zarina Diyas,6-1 RET
2021-02-13,Phillip Island Trophy,Hard,R32,3,Anastasia Pavlyuchenkova,Ajla Tomljanovic,5-7 6-4 6-2
2021-02-13,Phillip Island Trophy,Hard,R64,3,Rebecca Peterson,Anastasia Potapova,6-4 4-6 6-3
2021-02-13,Phillip Island Trophy,Hard,R64,3,Sara Sorribes Tormo,Ludmilla Samsonova,6-7(6) 6-1 7-6(4)
2021-02-13,Phillip Island Trophy,Hard,R64,3,Darya Kasatkina,Katie Boulter,6-4 6-2
2021-02-13,Phillip Island Trophy,Hard,R64,3,Marie Bouzkova,Danka Kovinic,3-6 5-0 RET
2021-02-13,Phillip Island Trophy,Hard,R64,3,Irina Camelia Begu,Nadia Podoroska,6-3 6-3
2021-02-08,Australian Open,Hard,F,3,Naomi Osaka,Jennifer Brady,6-4 6-3
2021-02-08,Australian Open,Hard,SF,3,Jennifer Brady,Karolina Muchova,6-4 3-6 6-4
2021-02-08,Australian Open,Hard,SF,3,Naomi Osaka,Serena Williams,6-3 6-4
2021-02-08,Australian Open,Hard,QF,3,Karolina Muchova,Ashleigh Barty,1-6 6-3 6-2
2021-02-08,Australian Open,Hard,QF,3,Jennifer Brady,Jessica Pegula,4-6 6-2 6-1
2021-02-08,Australian Open,Hard,QF,3,Naomi Osaka,Su Wei Hsieh,6-2 6-2
2021-02-08,Australian Open,Hard,QF,3,Serena Williams,Simona Halep,6-3 6-3
2021-02-08,Australian Open,Hard,R16,3,Ashleigh Barty,Shelby Rogers,6-3 6-4
2021-02-08,Australian Open,Hard,R16,3,Karolina Muchova,Elise Mertens,7-6(5) 7-5
2021-02-08,Australian Open,Hard,R16,3,Jennifer Brady,Donna Vekic,6-1 7-5
2021-02-08,Australian Open,Hard,R16,3,Jessica Pegula,Elina Svitolina,6-4 3-6 6-3
2021-02-08,Australian Open,Hard,R16,3,Su Wei Hsieh,Marketa Vondrousova,6-4 6-2
2021-02-08,Australian Open,Hard,R16,3,Naomi Osaka,Garbine Muguruza,4-6 6-4 7-5
2021-02-08,Australian Open,Hard,R16,3,Serena Williams,Aryna Sabalenka,6-4 2-6 6-4
2021-02-08,Australian Open,Hard,R16,3,Simona Halep,Iga Swiatek,3-6 6-1 6-4
2021-02-08,Australian Open,Hard,R32,3,Ashleigh Barty,Ekaterina Alexandrova,6-2 6-4
2021-02-08,Australian Open,Hard,R32,3,Shelby Rogers,Anett Kontaveit,6-4 6-3
2021-02-08,Australian Open,Hard,R32,3,Elise Mertens,Belinda Bencic,6-2 6-1
2021-02-08,Australian Open,Hard,R32,3,Karolina Muchova,Karolina Pliskova,7-5 7-5
2021-02-08,Australian Open,Hard,R32,3,Donna Vekic,Kaia Kanepi,5-7 7-6(2) 6-4
2021-02-08,Australian Open,Hard,R32,3,Jennifer Brady,Kaja Juvan,6-1 6-3
2021-02-08,Australian Open,Hard,R32,3,Jessica Pegula,Kristina Mladenovic,6-2 6-1
2021-02-08,Australian Open,Hard,R32,3,Elina Svitolina,Yulia Putintseva,6-4 6-0
2021-02-08,Australian Open,Hard,R32,3,Su Wei Hsieh,Sara Errani,6-4 2-6 7-5
2021-02-08,Australian Open,Hard,R32,3,Marketa Vondrousova,Sorana Cirstea,6-2 6-4
2021-02-08,Australian Open,Hard,R32,3,Garbine Muguruza,Zarina Diyas,6-1 6-1
2021-02-08,Australian Open,Hard,R32,3,Naomi Osaka,Ons Jabeur,6-3 6-2
2021-02-08,Australian Open,Hard,R32,3,Serena Williams,Anastasia Potapova,7-6(5) 6-2
2021-02-08,Australian Open,Hard,R32,3,Iga Swiatek,Fiona Ferro,6-4 6-3
2021-02-08,Australian Open,Hard,R32,3,Simona Halep,Veronika Kudermetova,6-1 6-3
2021-02-08,Australian Open,Hard,R64,3,Ashleigh Barty,Daria Gavrilova,6-1 7-6(7)
2021-02-08,Australian Open,Hard,R64,3,Ekaterina Alexandrova,Barbora Krejcikova,6-3 7-6(4)
2021-02-08,Australian Open,Hard,R64,3,Belinda Bencic,Svetlana Kuznetsova,7-5 2-6 6-4
2021-02-08,Australian Open,Hard,R64,3,Karolina Pliskova,Danielle Rose Collins,7-5 6-2
2021-02-08,Australian Open,Hard,R64,3,Kaia Kanepi,Sofia Kenin,6-3 6-2
2021-02-08,Australian Open,Hard,R64,3,Donna Vekic,Nadia Podoroska,6-2 6-2
2021-02-08,Australian Open,Hard,R64,3,Yulia Putintseva,Alison Van Uytvanck,6-4 1-6 6-2
2021-02-08,Australian Open,Hard,R64,3,Elina Svitolina,Cori Gauff,6-4 6-3
2021-02-08,Australian Open,Hard,R64,3,Su Wei Hsieh,Bianca Andreescu,6-3 6-2
2021-02-08,Australian Open,Hard,R64,3,Sara Errani,Venus Williams,6-1 6-0
2021-02-08,Australian Open,Hard,R64,3,Sorana Cirstea,Petra Kvitova,6-4 1-6 6-1
2021-02-08,Australian Open,Hard,R64,3,Garbine Muguruza,Ludmilla Samsonova,6-3 6-1
2021-02-08,Australian Open,Hard,R64,3,Ons Jabeur,Anna Karolina Schmiedlova,6-3 6-2
2021-02-08,Australian Open,Hard,R64,3,Naomi Osaka,Caroline Garcia,6-2 6-3
2021-02-08,Australian Open,Hard,R64,3,Aryna Sabalenka,Darya Kasatkina,7-6(5) 6-3
2021-02-08,Australian Open,Hard,R64,3,Iga Swiatek,Camila Giorgi,6-2 6-4
2021-02-08,Australian Open,Hard,R64,3,Fiona Ferro,Elena Rybakina,6-4 6-4
2021-02-08,Australian Open,Hard,R64,3,Simona Halep,Ajla Tomljanovic,4-6 6-4 7-5
2021-02-08,Australian Open,Hard,R128,3,Ashleigh Barty,Danka Kovinic,6-0 6-0
2021-02-08,Australian Open,Hard,R128,3,Daria Gavrilova,Sara Sorribes Tormo,6-1 7-5
2021-02-08,Australian Open,Hard,R128,3,Barbora Krejcikova,Saisai Zheng,6-3 2-6 6-2
2021-02-08,Australian Open,Hard,R128,3,Anett Kontaveit,Aliaksandra Sasnovich,7-5 6-2
2021-02-08,Australian Open,Hard,R128,3,Svetlana Kuznetsova,Barbora Zahlavova Strycova,6-2 6-2
2021-02-08,Australian Open,Hard,R128,3,Elise Mertens,Leylah Annie Fernandez,6-1 6-3
2021-02-08,Australian Open,Hard,R128,3,Karolina Muchova,Jelena Ostapenko,7-5 6-2
2021-02-08,Australian Open,Hard,R128,3,Kaia Kanepi,Anastasija Sevastova,6-3 6-1
2021-02-08,Australian Open,Hard,R128,3,Kaja Juvan,Johanna Konta,4-6 2-0 RET
2021-02-08,Australian Open,Hard,R128,3,Jessica Pegula,Victoria Azarenka,7-5 6-4
